Original_Index,Noisy_Label,Noisy_Class,Suggested_Label,Suggested_Class,Confidence_Score,Action_Pruned_Models,Action_Corrected_Models
33836,2,bird,6,frog,0.789054215,REMOVED,FIXED → Suggested_Class
43683,4,deer,3,cat,0.78916949,REMOVED,FIXED → Suggested_Class
20277,5,dog,2,bird,0.789197385,REMOVED,FIXED → Suggested_Class
25702,5,dog,8,ship,0.789442182,REMOVED,FIXED → Suggested_Class
15533,4,deer,5,dog,0.789656222,REMOVED,FIXED → Suggested_Class
35788,0,airplane,3,cat,0.789692342,REMOVED,FIXED → Suggested_Class
12371,5,dog,3,cat,0.790041387,REMOVED,FIXED → Suggested_Class
35094,6,frog,3,cat,0.790205896,REMOVED,FIXED → Suggested_Class
27213,4,deer,5,dog,0.790402174,REMOVED,FIXED → Suggested_Class
44677,3,cat,5,dog,0.790518105,REMOVED,FIXED → Suggested_Class
19846,4,deer,2,bird,0.790840805,REMOVED,FIXED → Suggested_Class
37261,6,frog,2,bird,0.790897846,REMOVED,FIXED → Suggested_Class
45480,7,horse,2,bird,0.791014969,REMOVED,FIXED → Suggested_Class
49599,3,cat,5,dog,0.791247785,REMOVED,FIXED → Suggested_Class
1554,3,cat,5,dog,0.791280448,REMOVED,FIXED → Suggested_Class
24845,7,horse,5,dog,0.79145962,REMOVED,FIXED → Suggested_Class
22981,4,deer,2,bird,0.791655719,REMOVED,FIXED → Suggested_Class
8497,5,dog,3,cat,0.791796565,REMOVED,FIXED → Suggested_Class
28686,2,bird,0,airplane,0.792038143,REMOVED,FIXED → Suggested_Class
38966,5,dog,3,cat,0.792237401,REMOVED,FIXED → Suggested_Class
10660,2,bird,4,deer,0.792595625,REMOVED,FIXED → Suggested_Class
27267,0,airplane,3,cat,0.792680502,REMOVED,FIXED → Suggested_Class
48931,3,cat,5,dog,0.792839766,REMOVED,FIXED → Suggested_Class
28094,5,dog,3,cat,0.793097138,REMOVED,FIXED → Suggested_Class
31899,1,automobile,0,airplane,0.793099046,REMOVED,FIXED → Suggested_Class
22931,2,bird,4,deer,0.793276906,REMOVED,FIXED → Suggested_Class
12374,6,frog,2,bird,0.793490767,REMOVED,FIXED → Suggested_Class
39057,6,frog,2,bird,0.793610454,REMOVED,FIXED → Suggested_Class
23112,3,cat,4,deer,0.793673933,REMOVED,FIXED → Suggested_Class
40089,7,horse,3,cat,0.793988526,REMOVED,FIXED → Suggested_Class
39979,3,cat,4,deer,0.794240654,REMOVED,FIXED → Suggested_Class
8939,4,deer,3,cat,0.794298112,REMOVED,FIXED → Suggested_Class
9867,5,dog,3,cat,0.794502378,REMOVED,FIXED → Suggested_Class
39375,3,cat,6,frog,0.794730842,REMOVED,FIXED → Suggested_Class
49760,7,horse,4,deer,0.79477495,REMOVED,FIXED → Suggested_Class
8022,8,ship,2,bird,0.794855654,REMOVED,FIXED → Suggested_Class
8301,8,ship,3,cat,0.794905186,REMOVED,FIXED → Suggested_Class
24103,6,frog,4,deer,0.794909,REMOVED,FIXED → Suggested_Class
35700,0,airplane,2,bird,0.794941604,REMOVED,FIXED → Suggested_Class
5204,2,bird,3,cat,0.79501313,REMOVED,FIXED → Suggested_Class
33531,2,bird,4,deer,0.795098424,REMOVED,FIXED → Suggested_Class
3703,3,cat,2,bird,0.795157611,REMOVED,FIXED → Suggested_Class
35333,7,horse,2,bird,0.79521364,REMOVED,FIXED → Suggested_Class
13022,7,horse,3,cat,0.79593271,REMOVED,FIXED → Suggested_Class
12297,0,airplane,2,bird,0.796239078,REMOVED,FIXED → Suggested_Class
32569,6,frog,3,cat,0.796244144,REMOVED,FIXED → Suggested_Class
33607,3,cat,5,dog,0.796432614,REMOVED,FIXED → Suggested_Class
14044,7,horse,4,deer,0.796701729,REMOVED,FIXED → Suggested_Class
46661,2,bird,5,dog,0.796719491,REMOVED,FIXED → Suggested_Class
6716,3,cat,5,dog,0.797019184,REMOVED,FIXED → Suggested_Class
45544,5,dog,3,cat,0.797046363,REMOVED,FIXED → Suggested_Class
29145,5,dog,0,airplane,0.797145128,REMOVED,FIXED → Suggested_Class
48761,3,cat,5,dog,0.797173858,REMOVED,FIXED → Suggested_Class
7586,2,bird,6,frog,0.797406793,REMOVED,FIXED → Suggested_Class
43336,3,cat,6,frog,0.797809303,REMOVED,FIXED → Suggested_Class
6782,3,cat,2,bird,0.797898233,REMOVED,FIXED → Suggested_Class
4025,3,cat,5,dog,0.797907352,REMOVED,FIXED → Suggested_Class
27108,3,cat,5,dog,0.798216283,REMOVED,FIXED → Suggested_Class
27406,7,horse,2,bird,0.798252106,REMOVED,FIXED → Suggested_Class
286,6,frog,2,bird,0.798311651,REMOVED,FIXED → Suggested_Class
26764,0,airplane,2,bird,0.798499346,REMOVED,FIXED → Suggested_Class
23525,4,deer,5,dog,0.798841715,REMOVED,FIXED → Suggested_Class
21838,4,deer,3,cat,0.798850238,REMOVED,FIXED → Suggested_Class
18489,2,bird,5,dog,0.799079001,REMOVED,FIXED → Suggested_Class
36172,7,horse,3,cat,0.799733698,REMOVED,FIXED → Suggested_Class
10081,7,horse,3,cat,0.799787581,REMOVED,FIXED → Suggested_Class
34236,3,cat,5,dog,0.799862564,REMOVED,FIXED → Suggested_Class
14867,0,airplane,3,cat,0.799952865,REMOVED,FIXED → Suggested_Class
47496,5,dog,2,bird,0.800058424,REMOVED,FIXED → Suggested_Class
44913,3,cat,5,dog,0.800122082,REMOVED,FIXED → Suggested_Class
37725,6,frog,5,dog,0.800390303,REMOVED,FIXED → Suggested_Class
49252,4,deer,3,cat,0.800439775,REMOVED,FIXED → Suggested_Class
43249,5,dog,2,bird,0.800777435,REMOVED,FIXED → Suggested_Class
17664,3,cat,4,deer,0.800788462,REMOVED,FIXED → Suggested_Class
17591,5,dog,3,cat,0.801129162,REMOVED,FIXED → Suggested_Class
22903,2,bird,5,dog,0.801191092,REMOVED,FIXED → Suggested_Class
23690,3,cat,6,frog,0.801318288,REMOVED,FIXED → Suggested_Class
46809,5,dog,2,bird,0.801540613,REMOVED,FIXED → Suggested_Class
21462,3,cat,2,bird,0.801647544,REMOVED,FIXED → Suggested_Class
3494,4,deer,7,horse,0.801684678,REMOVED,FIXED → Suggested_Class
15706,3,cat,2,bird,0.802046537,REMOVED,FIXED → Suggested_Class
29645,2,bird,3,cat,0.802823365,REMOVED,FIXED → Suggested_Class
39124,5,dog,3,cat,0.802846193,REMOVED,FIXED → Suggested_Class
31671,7,horse,5,dog,0.803200901,REMOVED,FIXED → Suggested_Class
28787,3,cat,5,dog,0.803425312,REMOVED,FIXED → Suggested_Class
9124,0,airplane,2,bird,0.803438187,REMOVED,FIXED → Suggested_Class
14989,7,horse,4,deer,0.803518593,REMOVED,FIXED → Suggested_Class
4472,3,cat,5,dog,0.803903818,REMOVED,FIXED → Suggested_Class
39443,7,horse,3,cat,0.803906977,REMOVED,FIXED → Suggested_Class
21750,2,bird,3,cat,0.803961456,REMOVED,FIXED → Suggested_Class
21970,6,frog,4,deer,0.804040611,REMOVED,FIXED → Suggested_Class
43676,6,frog,3,cat,0.804073393,REMOVED,FIXED → Suggested_Class
46411,3,cat,5,dog,0.804097712,REMOVED,FIXED → Suggested_Class
8167,5,dog,3,cat,0.804301322,REMOVED,FIXED → Suggested_Class
30836,2,bird,4,deer,0.804366648,REMOVED,FIXED → Suggested_Class
2998,6,frog,2,bird,0.804395795,REMOVED,FIXED → Suggested_Class
13677,2,bird,5,dog,0.804615796,REMOVED,FIXED → Suggested_Class
37219,6,frog,2,bird,0.804628849,REMOVED,FIXED → Suggested_Class
39377,4,deer,6,frog,0.805182874,REMOVED,FIXED → Suggested_Class
12105,3,cat,5,dog,0.805396318,REMOVED,FIXED → Suggested_Class
37645,2,bird,5,dog,0.805492997,REMOVED,FIXED → Suggested_Class
25445,5,dog,7,horse,0.805527985,REMOVED,FIXED → Suggested_Class
15975,2,bird,4,deer,0.805581212,REMOVED,FIXED → Suggested_Class
43385,3,cat,7,horse,0.805712521,REMOVED,FIXED → Suggested_Class
42871,4,deer,2,bird,0.805713415,REMOVED,FIXED → Suggested_Class
38054,2,bird,6,frog,0.806077361,REMOVED,FIXED → Suggested_Class
37125,5,dog,3,cat,0.806158125,REMOVED,FIXED → Suggested_Class
27154,6,frog,4,deer,0.806462169,REMOVED,FIXED → Suggested_Class
47534,4,deer,3,cat,0.806594431,REMOVED,FIXED → Suggested_Class
8538,6,frog,2,bird,0.806694806,REMOVED,FIXED → Suggested_Class
30765,2,bird,0,airplane,0.806705654,REMOVED,FIXED → Suggested_Class
37375,5,dog,3,cat,0.806903541,REMOVED,FIXED → Suggested_Class
40294,0,airplane,7,horse,0.80692333,REMOVED,FIXED → Suggested_Class
42736,3,cat,6,frog,0.807408154,REMOVED,FIXED → Suggested_Class
29884,0,airplane,2,bird,0.807511032,REMOVED,FIXED → Suggested_Class
35677,2,bird,4,deer,0.807872295,REMOVED,FIXED → Suggested_Class
33266,4,deer,5,dog,0.808069766,REMOVED,FIXED → Suggested_Class
14992,5,dog,7,horse,0.80819732,REMOVED,FIXED → Suggested_Class
38629,5,dog,3,cat,0.808624148,REMOVED,FIXED → Suggested_Class
5681,5,dog,3,cat,0.808774889,REMOVED,FIXED → Suggested_Class
13158,1,automobile,3,cat,0.808936596,REMOVED,FIXED → Suggested_Class
20139,3,cat,4,deer,0.809159458,REMOVED,FIXED → Suggested_Class
21833,7,horse,3,cat,0.809423029,REMOVED,FIXED → Suggested_Class
7666,7,horse,3,cat,0.809668005,REMOVED,FIXED → Suggested_Class
34569,7,horse,4,deer,0.809832692,REMOVED,FIXED → Suggested_Class
23364,7,horse,0,airplane,0.809875369,REMOVED,FIXED → Suggested_Class
45646,3,cat,6,frog,0.809966981,REMOVED,FIXED → Suggested_Class
29390,5,dog,3,cat,0.810067654,REMOVED,FIXED → Suggested_Class
25333,5,dog,4,deer,0.81009835,REMOVED,FIXED → Suggested_Class
39544,6,frog,5,dog,0.81019944,REMOVED,FIXED → Suggested_Class
36320,3,cat,4,deer,0.810290217,REMOVED,FIXED → Suggested_Class
18964,2,bird,4,deer,0.810455263,REMOVED,FIXED → Suggested_Class
16537,7,horse,3,cat,0.810747147,REMOVED,FIXED → Suggested_Class
39054,6,frog,3,cat,0.810796618,REMOVED,FIXED → Suggested_Class
34331,4,deer,7,horse,0.810840845,REMOVED,FIXED → Suggested_Class
2944,3,cat,5,dog,0.811129212,REMOVED,FIXED → Suggested_Class
19005,3,cat,5,dog,0.811244786,REMOVED,FIXED → Suggested_Class
1118,7,horse,4,deer,0.811500549,REMOVED,FIXED → Suggested_Class
4019,5,dog,3,cat,0.811500907,REMOVED,FIXED → Suggested_Class
30524,2,bird,3,cat,0.811650515,REMOVED,FIXED → Suggested_Class
12274,5,dog,3,cat,0.811761856,REMOVED,FIXED → Suggested_Class
47850,2,bird,4,deer,0.811882913,REMOVED,FIXED → Suggested_Class
45385,6,frog,3,cat,0.811890364,REMOVED,FIXED → Suggested_Class
11531,3,cat,5,dog,0.811891079,REMOVED,FIXED → Suggested_Class
14820,3,cat,0,airplane,0.812029958,REMOVED,FIXED → Suggested_Class
25202,5,dog,4,deer,0.812057376,REMOVED,FIXED → Suggested_Class
300,2,bird,7,horse,0.812198699,REMOVED,FIXED → Suggested_Class
21130,5,dog,4,deer,0.812209129,REMOVED,FIXED → Suggested_Class
20279,5,dog,4,deer,0.812250257,REMOVED,FIXED → Suggested_Class
48781,4,deer,7,horse,0.812289119,REMOVED,FIXED → Suggested_Class
32951,2,bird,4,deer,0.812779605,REMOVED,FIXED → Suggested_Class
39021,3,cat,5,dog,0.812988997,REMOVED,FIXED → Suggested_Class
5645,5,dog,2,bird,0.813261271,REMOVED,FIXED → Suggested_Class
29803,0,airplane,4,deer,0.813522577,REMOVED,FIXED → Suggested_Class
16449,3,cat,5,dog,0.813780308,REMOVED,FIXED → Suggested_Class
33051,2,bird,5,dog,0.813960314,REMOVED,FIXED → Suggested_Class
2078,4,deer,2,bird,0.814005256,REMOVED,FIXED → Suggested_Class
2612,7,horse,5,dog,0.814130068,REMOVED,FIXED → Suggested_Class
22782,7,horse,5,dog,0.814243138,REMOVED,FIXED → Suggested_Class
29127,5,dog,4,deer,0.81455332,REMOVED,FIXED → Suggested_Class
4203,5,dog,3,cat,0.814555347,REMOVED,FIXED → Suggested_Class
18472,5,dog,7,horse,0.815540671,REMOVED,FIXED → Suggested_Class
47554,3,cat,4,deer,0.815644801,REMOVED,FIXED → Suggested_Class
36378,5,dog,3,cat,0.815720499,REMOVED,FIXED → Suggested_Class
25981,5,dog,3,cat,0.815735281,REMOVED,FIXED → Suggested_Class
3872,4,deer,7,horse,0.815780759,REMOVED,FIXED → Suggested_Class
14228,2,bird,5,dog,0.816115558,REMOVED,FIXED → Suggested_Class
20997,0,airplane,4,deer,0.81624794,REMOVED,FIXED → Suggested_Class
17051,3,cat,5,dog,0.816361845,REMOVED,FIXED → Suggested_Class
12968,4,deer,2,bird,0.816452265,REMOVED,FIXED → Suggested_Class
27531,4,deer,3,cat,0.816469193,REMOVED,FIXED → Suggested_Class
1495,7,horse,4,deer,0.816590488,REMOVED,FIXED → Suggested_Class
33581,4,deer,2,bird,0.816675246,REMOVED,FIXED → Suggested_Class
33329,3,cat,5,dog,0.816880345,REMOVED,FIXED → Suggested_Class
26838,4,deer,3,cat,0.817439377,REMOVED,FIXED → Suggested_Class
16461,4,deer,3,cat,0.817619801,REMOVED,FIXED → Suggested_Class
21233,5,dog,7,horse,0.817677379,REMOVED,FIXED → Suggested_Class
21580,6,frog,2,bird,0.81775409,REMOVED,FIXED → Suggested_Class
32759,6,frog,3,cat,0.817857802,REMOVED,FIXED → Suggested_Class
49427,9,truck,0,airplane,0.818170905,REMOVED,FIXED → Suggested_Class
13448,2,bird,4,deer,0.818201959,REMOVED,FIXED → Suggested_Class
360,9,truck,1,automobile,0.818220198,REMOVED,FIXED → Suggested_Class
3345,9,truck,0,airplane,0.818249583,REMOVED,FIXED → Suggested_Class
10186,3,cat,5,dog,0.8182531,REMOVED,FIXED → Suggested_Class
18960,3,cat,6,frog,0.818462849,REMOVED,FIXED → Suggested_Class
1690,6,frog,3,cat,0.819031715,REMOVED,FIXED → Suggested_Class
36759,2,bird,7,horse,0.819086432,REMOVED,FIXED → Suggested_Class
11315,4,deer,5,dog,0.819134235,REMOVED,FIXED → Suggested_Class
9260,4,deer,2,bird,0.819330513,REMOVED,FIXED → Suggested_Class
28584,0,airplane,2,bird,0.819383562,REMOVED,FIXED → Suggested_Class
30561,4,deer,5,dog,0.819607079,REMOVED,FIXED → Suggested_Class
1008,2,bird,5,dog,0.819609642,REMOVED,FIXED → Suggested_Class
4596,6,frog,3,cat,0.819617987,REMOVED,FIXED → Suggested_Class
47942,3,cat,5,dog,0.820140541,REMOVED,FIXED → Suggested_Class
11914,4,deer,2,bird,0.820164561,REMOVED,FIXED → Suggested_Class
32289,2,bird,3,cat,0.820330679,REMOVED,FIXED → Suggested_Class
10801,2,bird,5,dog,0.820454061,REMOVED,FIXED → Suggested_Class
26572,2,bird,4,deer,0.820503056,REMOVED,FIXED → Suggested_Class
5451,4,deer,7,horse,0.820526481,REMOVED,FIXED → Suggested_Class
41578,3,cat,7,horse,0.820557594,REMOVED,FIXED → Suggested_Class
4901,7,horse,4,deer,0.820702136,REMOVED,FIXED → Suggested_Class
37159,7,horse,4,deer,0.821053922,REMOVED,FIXED → Suggested_Class
21313,6,frog,5,dog,0.821167767,REMOVED,FIXED → Suggested_Class
25006,3,cat,7,horse,0.821171939,REMOVED,FIXED → Suggested_Class
2843,5,dog,3,cat,0.821261585,REMOVED,FIXED → Suggested_Class
13044,1,automobile,0,airplane,0.821322024,REMOVED,FIXED → Suggested_Class
42158,2,bird,6,frog,0.821373045,REMOVED,FIXED → Suggested_Class
42153,3,cat,5,dog,0.821374238,REMOVED,FIXED → Suggested_Class
35755,3,cat,5,dog,0.821413577,REMOVED,FIXED → Suggested_Class
43268,6,frog,2,bird,0.821435452,REMOVED,FIXED → Suggested_Class
48880,3,cat,5,dog,0.821506858,REMOVED,FIXED → Suggested_Class
16814,3,cat,7,horse,0.821762979,REMOVED,FIXED → Suggested_Class
42671,6,frog,2,bird,0.821873248,REMOVED,FIXED → Suggested_Class
23316,5,dog,4,deer,0.822046101,REMOVED,FIXED → Suggested_Class
9835,5,dog,6,frog,0.82210207,REMOVED,FIXED → Suggested_Class
35963,0,airplane,2,bird,0.822121322,REMOVED,FIXED → Suggested_Class
31743,2,bird,3,cat,0.822506785,REMOVED,FIXED → Suggested_Class
44595,2,bird,0,airplane,0.822528481,REMOVED,FIXED → Suggested_Class
38048,3,cat,5,dog,0.822665691,REMOVED,FIXED → Suggested_Class
11190,4,deer,2,bird,0.82266897,REMOVED,FIXED → Suggested_Class
39211,3,cat,2,bird,0.822972894,REMOVED,FIXED → Suggested_Class
32067,2,bird,3,cat,0.823200643,REMOVED,FIXED → Suggested_Class
14347,0,airplane,6,frog,0.823816895,REMOVED,FIXED → Suggested_Class
15594,0,airplane,7,horse,0.82397455,REMOVED,FIXED → Suggested_Class
15981,2,bird,3,cat,0.824183106,REMOVED,FIXED → Suggested_Class
34626,5,dog,7,horse,0.824412584,REMOVED,FIXED → Suggested_Class
11390,7,horse,5,dog,0.824570358,REMOVED,FIXED → Suggested_Class
45869,4,deer,3,cat,0.824571371,REMOVED,FIXED → Suggested_Class
4651,0,airplane,3,cat,0.824759722,REMOVED,FIXED → Suggested_Class
44688,2,bird,0,airplane,0.824880242,REMOVED,FIXED → Suggested_Class
23541,3,cat,6,frog,0.824988604,REMOVED,FIXED → Suggested_Class
23485,0,airplane,4,deer,0.825243235,REMOVED,FIXED → Suggested_Class
37828,2,bird,3,cat,0.825292826,REMOVED,FIXED → Suggested_Class
21173,4,deer,2,bird,0.825379968,REMOVED,FIXED → Suggested_Class
7186,7,horse,3,cat,0.825852334,REMOVED,FIXED → Suggested_Class
32320,3,cat,5,dog,0.825951755,REMOVED,FIXED → Suggested_Class
49735,0,airplane,3,cat,0.825988591,REMOVED,FIXED → Suggested_Class
18278,5,dog,7,horse,0.826105416,REMOVED,FIXED → Suggested_Class
39986,6,frog,3,cat,0.826131582,REMOVED,FIXED → Suggested_Class
36946,3,cat,2,bird,0.826141834,REMOVED,FIXED → Suggested_Class
9319,2,bird,0,airplane,0.826191545,REMOVED,FIXED → Suggested_Class
33169,3,cat,2,bird,0.826231599,REMOVED,FIXED → Suggested_Class
548,3,cat,5,dog,0.826664925,REMOVED,FIXED → Suggested_Class
12802,0,airplane,3,cat,0.826762319,REMOVED,FIXED → Suggested_Class
47892,3,cat,5,dog,0.826958537,REMOVED,FIXED → Suggested_Class
30967,4,deer,0,airplane,0.826975763,REMOVED,FIXED → Suggested_Class
23658,3,cat,2,bird,0.827223599,REMOVED,FIXED → Suggested_Class
13394,7,horse,2,bird,0.827237844,REMOVED,FIXED → Suggested_Class
47778,5,dog,2,bird,0.827253759,REMOVED,FIXED → Suggested_Class
25229,6,frog,3,cat,0.827292442,REMOVED,FIXED → Suggested_Class
21794,4,deer,5,dog,0.827313066,REMOVED,FIXED → Suggested_Class
32697,2,bird,3,cat,0.827500939,REMOVED,FIXED → Suggested_Class
32469,7,horse,4,deer,0.827581942,REMOVED,FIXED → Suggested_Class
20017,3,cat,6,frog,0.827598512,REMOVED,FIXED → Suggested_Class
7997,3,cat,4,deer,0.827641129,REMOVED,FIXED → Suggested_Class
11617,3,cat,4,deer,0.827685416,REMOVED,FIXED → Suggested_Class
9594,5,dog,3,cat,0.827693641,REMOVED,FIXED → Suggested_Class
40292,8,ship,0,airplane,0.827738285,REMOVED,FIXED → Suggested_Class
42230,2,bird,0,airplane,0.827773929,REMOVED,FIXED → Suggested_Class
10353,0,airplane,6,frog,0.827943802,REMOVED,FIXED → Suggested_Class
16887,6,frog,2,bird,0.828194618,REMOVED,FIXED → Suggested_Class
18831,0,airplane,2,bird,0.828269005,REMOVED,FIXED → Suggested_Class
1500,2,bird,4,deer,0.828361511,REMOVED,FIXED → Suggested_Class
24669,3,cat,5,dog,0.828392088,REMOVED,FIXED → Suggested_Class
31823,2,bird,4,deer,0.828555703,REMOVED,FIXED → Suggested_Class
3664,4,deer,6,frog,0.828586876,REMOVED,FIXED → Suggested_Class
25107,7,horse,4,deer,0.828587174,REMOVED,FIXED → Suggested_Class
36414,3,cat,6,frog,0.828608811,REMOVED,FIXED → Suggested_Class
11714,3,cat,5,dog,0.828644276,REMOVED,FIXED → Suggested_Class
17850,2,bird,0,airplane,0.828728735,REMOVED,FIXED → Suggested_Class
36009,2,bird,3,cat,0.828772128,REMOVED,FIXED → Suggested_Class
10691,5,dog,3,cat,0.828976154,REMOVED,FIXED → Suggested_Class
22321,5,dog,4,deer,0.829053342,REMOVED,FIXED → Suggested_Class
9152,3,cat,5,dog,0.829115272,REMOVED,FIXED → Suggested_Class
37560,2,bird,3,cat,0.829144299,REMOVED,FIXED → Suggested_Class
4108,3,cat,5,dog,0.829182565,REMOVED,FIXED → Suggested_Class
43894,7,horse,5,dog,0.829183161,REMOVED,FIXED → Suggested_Class
46939,3,cat,2,bird,0.829221606,REMOVED,FIXED → Suggested_Class
40077,4,deer,2,bird,0.829389036,REMOVED,FIXED → Suggested_Class
8037,2,bird,4,deer,0.829422057,REMOVED,FIXED → Suggested_Class
32587,2,bird,4,deer,0.829742014,REMOVED,FIXED → Suggested_Class
10407,5,dog,3,cat,0.829884768,REMOVED,FIXED → Suggested_Class
43309,7,horse,5,dog,0.829938471,REMOVED,FIXED → Suggested_Class
42155,2,bird,5,dog,0.829988003,REMOVED,FIXED → Suggested_Class
24585,5,dog,3,cat,0.830062687,REMOVED,FIXED → Suggested_Class
5226,2,bird,0,airplane,0.830066085,REMOVED,FIXED → Suggested_Class
25664,3,cat,5,dog,0.830374539,REMOVED,FIXED → Suggested_Class
33796,4,deer,2,bird,0.830501318,REMOVED,FIXED → Suggested_Class
22677,4,deer,6,frog,0.830765903,REMOVED,FIXED → Suggested_Class
14496,2,bird,5,dog,0.830961347,REMOVED,FIXED → Suggested_Class
11226,4,deer,3,cat,0.831135213,REMOVED,FIXED → Suggested_Class
49444,3,cat,6,frog,0.8312096,REMOVED,FIXED → Suggested_Class
20700,2,bird,6,frog,0.831246436,REMOVED,FIXED → Suggested_Class
17053,3,cat,5,dog,0.831320167,REMOVED,FIXED → Suggested_Class
6990,4,deer,7,horse,0.831721127,REMOVED,FIXED → Suggested_Class
37928,4,deer,6,frog,0.831844449,REMOVED,FIXED → Suggested_Class
2311,7,horse,2,bird,0.831931829,REMOVED,FIXED → Suggested_Class
15703,4,deer,3,cat,0.832294405,REMOVED,FIXED → Suggested_Class
49003,9,truck,3,cat,0.832355142,REMOVED,FIXED → Suggested_Class
27572,4,deer,3,cat,0.832550228,REMOVED,FIXED → Suggested_Class
25730,5,dog,7,horse,0.832581639,REMOVED,FIXED → Suggested_Class
39024,3,cat,5,dog,0.832693815,REMOVED,FIXED → Suggested_Class
49425,9,truck,2,bird,0.832808852,REMOVED,FIXED → Suggested_Class
30862,3,cat,4,deer,0.832934737,REMOVED,FIXED → Suggested_Class
11247,5,dog,6,frog,0.833140969,REMOVED,FIXED → Suggested_Class
10810,8,ship,0,airplane,0.833207428,REMOVED,FIXED → Suggested_Class
21805,2,bird,4,deer,0.833232701,REMOVED,FIXED → Suggested_Class
17572,3,cat,0,airplane,0.834061027,REMOVED,FIXED → Suggested_Class
42746,2,bird,5,dog,0.834076107,REMOVED,FIXED → Suggested_Class
19797,4,deer,3,cat,0.834136844,REMOVED,FIXED → Suggested_Class
33099,4,deer,0,airplane,0.834192097,REMOVED,FIXED → Suggested_Class
33297,5,dog,3,cat,0.834311485,REMOVED,FIXED → Suggested_Class
34980,3,cat,5,dog,0.834832013,REMOVED,FIXED → Suggested_Class
5120,7,horse,3,cat,0.834925115,REMOVED,FIXED → Suggested_Class
11452,2,bird,4,deer,0.835074544,REMOVED,FIXED → Suggested_Class
37193,4,deer,7,horse,0.835091889,REMOVED,FIXED → Suggested_Class
12317,2,bird,0,airplane,0.835104167,REMOVED,FIXED → Suggested_Class
8239,5,dog,3,cat,0.835112751,REMOVED,FIXED → Suggested_Class
6378,4,deer,2,bird,0.835318625,REMOVED,FIXED → Suggested_Class
11947,5,dog,7,horse,0.83539784,REMOVED,FIXED → Suggested_Class
7583,9,truck,0,airplane,0.835439146,REMOVED,FIXED → Suggested_Class
23775,2,bird,0,airplane,0.835558653,REMOVED,FIXED → Suggested_Class
18775,7,horse,5,dog,0.835593402,REMOVED,FIXED → Suggested_Class
1865,5,dog,3,cat,0.83567214,REMOVED,FIXED → Suggested_Class
1943,5,dog,4,deer,0.835749209,REMOVED,FIXED → Suggested_Class
46459,3,cat,5,dog,0.83587271,REMOVED,FIXED → Suggested_Class
12709,9,truck,3,cat,0.835915506,REMOVED,FIXED → Suggested_Class
43190,2,bird,3,cat,0.836029649,REMOVED,FIXED → Suggested_Class
17628,8,ship,0,airplane,0.836290121,REMOVED,FIXED → Suggested_Class
20362,6,frog,2,bird,0.836367428,REMOVED,FIXED → Suggested_Class
46666,7,horse,4,deer,0.836564243,REMOVED,FIXED → Suggested_Class
18880,2,bird,4,deer,0.8365646,REMOVED,FIXED → Suggested_Class
46274,5,dog,3,cat,0.836568534,REMOVED,FIXED → Suggested_Class
26043,3,cat,5,dog,0.836679757,REMOVED,FIXED → Suggested_Class
17337,3,cat,5,dog,0.83675909,REMOVED,FIXED → Suggested_Class
15377,4,deer,7,horse,0.8369385,REMOVED,FIXED → Suggested_Class
23395,2,bird,7,horse,0.837375641,REMOVED,FIXED → Suggested_Class
39871,3,cat,0,airplane,0.837445498,REMOVED,FIXED → Suggested_Class
28927,2,bird,6,frog,0.837483823,REMOVED,FIXED → Suggested_Class
25826,5,dog,3,cat,0.837528706,REMOVED,FIXED → Suggested_Class
33016,4,deer,2,bird,0.837680578,REMOVED,FIXED → Suggested_Class
45492,5,dog,3,cat,0.837767541,REMOVED,FIXED → Suggested_Class
2693,2,bird,0,airplane,0.837871253,REMOVED,FIXED → Suggested_Class
3448,5,dog,3,cat,0.837911427,REMOVED,FIXED → Suggested_Class
12012,5,dog,2,bird,0.83798027,REMOVED,FIXED → Suggested_Class
43955,3,cat,5,dog,0.838124692,REMOVED,FIXED → Suggested_Class
34183,5,dog,3,cat,0.838530481,REMOVED,FIXED → Suggested_Class
22131,5,dog,3,cat,0.838606298,REMOVED,FIXED → Suggested_Class
33158,8,ship,3,cat,0.838617623,REMOVED,FIXED → Suggested_Class
35318,4,deer,7,horse,0.83892554,REMOVED,FIXED → Suggested_Class
30334,6,frog,2,bird,0.839020491,REMOVED,FIXED → Suggested_Class
45715,1,automobile,9,truck,0.839152336,REMOVED,FIXED → Suggested_Class
32079,5,dog,3,cat,0.83924979,REMOVED,FIXED → Suggested_Class
45901,3,cat,4,deer,0.839368761,REMOVED,FIXED → Suggested_Class
34652,6,frog,3,cat,0.839431703,REMOVED,FIXED → Suggested_Class
48410,3,cat,5,dog,0.839535296,REMOVED,FIXED → Suggested_Class
3046,4,deer,2,bird,0.839578211,REMOVED,FIXED → Suggested_Class
43162,2,bird,0,airplane,0.839799345,REMOVED,FIXED → Suggested_Class
13405,5,dog,6,frog,0.839803159,REMOVED,FIXED → Suggested_Class
30614,4,deer,7,horse,0.83986789,REMOVED,FIXED → Suggested_Class
23708,6,frog,3,cat,0.839883924,REMOVED,FIXED → Suggested_Class
346,4,deer,2,bird,0.840210497,REMOVED,FIXED → Suggested_Class
41325,2,bird,4,deer,0.840271771,REMOVED,FIXED → Suggested_Class
43742,3,cat,0,airplane,0.840335488,REMOVED,FIXED → Suggested_Class
24560,3,cat,6,frog,0.840393186,REMOVED,FIXED → Suggested_Class
