Original_Index,Noisy_Label,Noisy_Class,Suggested_Label,Suggested_Class,Confidence_Score,Action_Pruned_Models,Action_Corrected_Models
39594,2,bird,3,cat,0.725180089,REMOVED,FIXED → Suggested_Class
156,5,dog,3,cat,0.725295663,REMOVED,FIXED → Suggested_Class
47857,4,deer,3,cat,0.726042271,REMOVED,FIXED → Suggested_Class
3895,9,truck,1,automobile,0.726407468,REMOVED,FIXED → Suggested_Class
10503,5,dog,2,bird,0.726410806,REMOVED,FIXED → Suggested_Class
22721,6,frog,0,airplane,0.72644347,REMOVED,FIXED → Suggested_Class
28112,2,bird,0,airplane,0.726446033,REMOVED,FIXED → Suggested_Class
33158,8,ship,3,cat,0.726721406,REMOVED,FIXED → Suggested_Class
23971,5,dog,3,cat,0.726813138,REMOVED,FIXED → Suggested_Class
652,7,horse,4,deer,0.727051795,REMOVED,FIXED → Suggested_Class
47699,9,truck,1,automobile,0.727122843,REMOVED,FIXED → Suggested_Class
32130,4,deer,3,cat,0.727225363,REMOVED,FIXED → Suggested_Class
32812,6,frog,2,bird,0.72722733,REMOVED,FIXED → Suggested_Class
29651,9,truck,1,automobile,0.727338374,REMOVED,FIXED → Suggested_Class
14266,2,bird,0,airplane,0.727514446,REMOVED,FIXED → Suggested_Class
26405,1,automobile,9,truck,0.727518141,REMOVED,FIXED → Suggested_Class
38903,3,cat,5,dog,0.7276178,REMOVED,FIXED → Suggested_Class
7890,0,airplane,4,deer,0.727634072,REMOVED,FIXED → Suggested_Class
31045,0,airplane,2,bird,0.727777898,REMOVED,FIXED → Suggested_Class
44894,4,deer,2,bird,0.727780461,REMOVED,FIXED → Suggested_Class
39,3,cat,4,deer,0.727840066,REMOVED,FIXED → Suggested_Class
5993,5,dog,3,cat,0.727884471,REMOVED,FIXED → Suggested_Class
20189,0,airplane,2,bird,0.727889061,REMOVED,FIXED → Suggested_Class
40096,6,frog,3,cat,0.72790885,REMOVED,FIXED → Suggested_Class
40583,2,bird,5,dog,0.727973938,REMOVED,FIXED → Suggested_Class
36728,3,cat,0,airplane,0.728024185,REMOVED,FIXED → Suggested_Class
44837,2,bird,3,cat,0.72802943,REMOVED,FIXED → Suggested_Class
21490,2,bird,5,dog,0.728122652,REMOVED,FIXED → Suggested_Class
43285,0,airplane,2,bird,0.728193164,REMOVED,FIXED → Suggested_Class
10025,6,frog,4,deer,0.728203833,REMOVED,FIXED → Suggested_Class
42638,9,truck,1,automobile,0.728207231,REMOVED,FIXED → Suggested_Class
24495,5,dog,3,cat,0.728486001,REMOVED,FIXED → Suggested_Class
25801,2,bird,0,airplane,0.728627682,REMOVED,FIXED → Suggested_Class
22366,9,truck,3,cat,0.728953123,REMOVED,FIXED → Suggested_Class
30070,0,airplane,2,bird,0.72900027,REMOVED,FIXED → Suggested_Class
5505,5,dog,3,cat,0.72908926,REMOVED,FIXED → Suggested_Class
27828,5,dog,3,cat,0.729090214,REMOVED,FIXED → Suggested_Class
43199,9,truck,1,automobile,0.729156017,REMOVED,FIXED → Suggested_Class
24223,2,bird,4,deer,0.729400396,REMOVED,FIXED → Suggested_Class
40927,6,frog,3,cat,0.729695201,REMOVED,FIXED → Suggested_Class
46039,9,truck,1,automobile,0.729728818,REMOVED,FIXED → Suggested_Class
27439,9,truck,1,automobile,0.729802966,REMOVED,FIXED → Suggested_Class
24440,5,dog,3,cat,0.729848325,REMOVED,FIXED → Suggested_Class
40450,9,truck,1,automobile,0.729953527,REMOVED,FIXED → Suggested_Class
1478,0,airplane,2,bird,0.729999602,REMOVED,FIXED → Suggested_Class
2634,5,dog,2,bird,0.730094254,REMOVED,FIXED → Suggested_Class
30501,4,deer,3,cat,0.730148315,REMOVED,FIXED → Suggested_Class
13805,5,dog,3,cat,0.730176508,REMOVED,FIXED → Suggested_Class
30874,2,bird,0,airplane,0.730282009,REMOVED,FIXED → Suggested_Class
32018,4,deer,5,dog,0.730798483,REMOVED,FIXED → Suggested_Class
13577,9,truck,1,automobile,0.730832696,REMOVED,FIXED → Suggested_Class
19474,9,truck,1,automobile,0.730895758,REMOVED,FIXED → Suggested_Class
41396,9,truck,1,automobile,0.730934262,REMOVED,FIXED → Suggested_Class
36173,2,bird,0,airplane,0.731004596,REMOVED,FIXED → Suggested_Class
37285,9,truck,1,automobile,0.731054366,REMOVED,FIXED → Suggested_Class
43328,3,cat,0,airplane,0.7312482,REMOVED,FIXED → Suggested_Class
17879,3,cat,2,bird,0.731455922,REMOVED,FIXED → Suggested_Class
13299,7,horse,2,bird,0.731555581,REMOVED,FIXED → Suggested_Class
26097,3,cat,2,bird,0.731687069,REMOVED,FIXED → Suggested_Class
1572,1,automobile,9,truck,0.732159615,REMOVED,FIXED → Suggested_Class
16402,2,bird,3,cat,0.732266545,REMOVED,FIXED → Suggested_Class
23720,9,truck,2,bird,0.732453704,REMOVED,FIXED → Suggested_Class
15856,3,cat,6,frog,0.732462406,REMOVED,FIXED → Suggested_Class
9255,0,airplane,2,bird,0.732584238,REMOVED,FIXED → Suggested_Class
2069,4,deer,0,airplane,0.732745588,REMOVED,FIXED → Suggested_Class
12398,2,bird,6,frog,0.732951581,REMOVED,FIXED → Suggested_Class
12237,3,cat,5,dog,0.732960522,REMOVED,FIXED → Suggested_Class
27513,4,deer,5,dog,0.73304075,REMOVED,FIXED → Suggested_Class
43093,5,dog,2,bird,0.733324051,REMOVED,FIXED → Suggested_Class
28549,9,truck,0,airplane,0.733360171,REMOVED,FIXED → Suggested_Class
41895,9,truck,1,automobile,0.733537078,REMOVED,FIXED → Suggested_Class
22879,5,dog,4,deer,0.73355031,REMOVED,FIXED → Suggested_Class
31887,2,bird,5,dog,0.733623266,REMOVED,FIXED → Suggested_Class
34033,6,frog,5,dog,0.733962238,REMOVED,FIXED → Suggested_Class
6575,5,dog,3,cat,0.733984172,REMOVED,FIXED → Suggested_Class
11831,1,automobile,2,bird,0.734024048,REMOVED,FIXED → Suggested_Class
14008,9,truck,1,automobile,0.734072328,REMOVED,FIXED → Suggested_Class
13640,2,bird,0,airplane,0.734136701,REMOVED,FIXED → Suggested_Class
20324,6,frog,5,dog,0.734224856,REMOVED,FIXED → Suggested_Class
45581,5,dog,3,cat,0.734283864,REMOVED,FIXED → Suggested_Class
11245,5,dog,3,cat,0.734766722,REMOVED,FIXED → Suggested_Class
42914,3,cat,5,dog,0.734805763,REMOVED,FIXED → Suggested_Class
24779,3,cat,4,deer,0.73523283,REMOVED,FIXED → Suggested_Class
16564,0,airplane,2,bird,0.735506415,REMOVED,FIXED → Suggested_Class
34218,0,airplane,2,bird,0.735522687,REMOVED,FIXED → Suggested_Class
9466,9,truck,1,automobile,0.735668421,REMOVED,FIXED → Suggested_Class
23472,8,ship,0,airplane,0.735691309,REMOVED,FIXED → Suggested_Class
24332,3,cat,5,dog,0.735700071,REMOVED,FIXED → Suggested_Class
24366,2,bird,0,airplane,0.735709131,REMOVED,FIXED → Suggested_Class
2702,0,airplane,2,bird,0.735870123,REMOVED,FIXED → Suggested_Class
29431,1,automobile,9,truck,0.736103117,REMOVED,FIXED → Suggested_Class
10300,4,deer,0,airplane,0.736154556,REMOVED,FIXED → Suggested_Class
8068,4,deer,5,dog,0.736210823,REMOVED,FIXED → Suggested_Class
7045,8,ship,2,bird,0.736312866,REMOVED,FIXED → Suggested_Class
12190,3,cat,5,dog,0.736371577,REMOVED,FIXED → Suggested_Class
21462,3,cat,5,dog,0.736498296,REMOVED,FIXED → Suggested_Class
18164,2,bird,0,airplane,0.736514032,REMOVED,FIXED → Suggested_Class
40354,3,cat,0,airplane,0.736546278,REMOVED,FIXED → Suggested_Class
16607,8,ship,1,automobile,0.736756444,REMOVED,FIXED → Suggested_Class
21115,2,bird,0,airplane,0.736913979,REMOVED,FIXED → Suggested_Class
24560,3,cat,0,airplane,0.737167597,REMOVED,FIXED → Suggested_Class
22181,1,automobile,9,truck,0.73723948,REMOVED,FIXED → Suggested_Class
18310,1,automobile,5,dog,0.737389982,REMOVED,FIXED → Suggested_Class
45489,2,bird,0,airplane,0.737491548,REMOVED,FIXED → Suggested_Class
38722,2,bird,0,airplane,0.737555504,REMOVED,FIXED → Suggested_Class
12058,2,bird,4,deer,0.737698913,REMOVED,FIXED → Suggested_Class
33021,2,bird,4,deer,0.73784095,REMOVED,FIXED → Suggested_Class
1127,3,cat,5,dog,0.737883091,REMOVED,FIXED → Suggested_Class
30113,3,cat,4,deer,0.737909257,REMOVED,FIXED → Suggested_Class
40746,0,airplane,9,truck,0.737997055,REMOVED,FIXED → Suggested_Class
1241,9,truck,5,dog,0.738145351,REMOVED,FIXED → Suggested_Class
3888,3,cat,2,bird,0.738491654,REMOVED,FIXED → Suggested_Class
33900,9,truck,1,automobile,0.738752902,REMOVED,FIXED → Suggested_Class
6963,0,airplane,2,bird,0.738828242,REMOVED,FIXED → Suggested_Class
14838,6,frog,5,dog,0.739000738,REMOVED,FIXED → Suggested_Class
8944,1,automobile,9,truck,0.739134848,REMOVED,FIXED → Suggested_Class
12872,3,cat,2,bird,0.739143252,REMOVED,FIXED → Suggested_Class
48287,0,airplane,2,bird,0.739335299,REMOVED,FIXED → Suggested_Class
39401,6,frog,4,deer,0.73933661,REMOVED,FIXED → Suggested_Class
49252,4,deer,3,cat,0.739458382,REMOVED,FIXED → Suggested_Class
5747,1,automobile,9,truck,0.739763379,REMOVED,FIXED → Suggested_Class
11740,5,dog,3,cat,0.739908993,REMOVED,FIXED → Suggested_Class
2738,3,cat,6,frog,0.739936531,REMOVED,FIXED → Suggested_Class
1368,3,cat,5,dog,0.739954233,REMOVED,FIXED → Suggested_Class
25359,3,cat,2,bird,0.739995718,REMOVED,FIXED → Suggested_Class
24361,0,airplane,2,bird,0.740165651,REMOVED,FIXED → Suggested_Class
13048,5,dog,3,cat,0.740227938,REMOVED,FIXED → Suggested_Class
37949,0,airplane,9,truck,0.740610123,REMOVED,FIXED → Suggested_Class
17690,2,bird,3,cat,0.740635812,REMOVED,FIXED → Suggested_Class
33042,0,airplane,2,bird,0.74070102,REMOVED,FIXED → Suggested_Class
38728,4,deer,2,bird,0.740896881,REMOVED,FIXED → Suggested_Class
5632,1,automobile,9,truck,0.740898609,REMOVED,FIXED → Suggested_Class
14947,7,horse,3,cat,0.741159379,REMOVED,FIXED → Suggested_Class
34353,5,dog,3,cat,0.741256714,REMOVED,FIXED → Suggested_Class
2051,3,cat,4,deer,0.741271675,REMOVED,FIXED → Suggested_Class
10899,9,truck,1,automobile,0.741505921,REMOVED,FIXED → Suggested_Class
16735,9,truck,1,automobile,0.74160862,REMOVED,FIXED → Suggested_Class
43319,2,bird,3,cat,0.741648853,REMOVED,FIXED → Suggested_Class
29115,9,truck,6,frog,0.741816163,REMOVED,FIXED → Suggested_Class
35096,2,bird,5,dog,0.741861761,REMOVED,FIXED → Suggested_Class
13058,7,horse,5,dog,0.742015362,REMOVED,FIXED → Suggested_Class
46347,3,cat,5,dog,0.74201709,REMOVED,FIXED → Suggested_Class
32242,1,automobile,5,dog,0.742141545,REMOVED,FIXED → Suggested_Class
3848,0,airplane,2,bird,0.742278397,REMOVED,FIXED → Suggested_Class
49573,0,airplane,2,bird,0.74237293,REMOVED,FIXED → Suggested_Class
21838,4,deer,3,cat,0.742427289,REMOVED,FIXED → Suggested_Class
45359,0,airplane,2,bird,0.742497146,REMOVED,FIXED → Suggested_Class
6258,9,truck,1,automobile,0.74259758,REMOVED,FIXED → Suggested_Class
29755,5,dog,3,cat,0.742709458,REMOVED,FIXED → Suggested_Class
8957,2,bird,4,deer,0.742742419,REMOVED,FIXED → Suggested_Class
37366,5,dog,3,cat,0.742853522,REMOVED,FIXED → Suggested_Class
16183,7,horse,0,airplane,0.743099213,REMOVED,FIXED → Suggested_Class
5000,6,frog,5,dog,0.743122578,REMOVED,FIXED → Suggested_Class
35995,8,ship,0,airplane,0.743141711,REMOVED,FIXED → Suggested_Class
24722,6,frog,0,airplane,0.743202925,REMOVED,FIXED → Suggested_Class
9554,6,frog,3,cat,0.743224442,REMOVED,FIXED → Suggested_Class
34305,2,bird,4,deer,0.743454039,REMOVED,FIXED → Suggested_Class
12748,2,bird,5,dog,0.74349004,REMOVED,FIXED → Suggested_Class
34373,2,bird,6,frog,0.743512809,REMOVED,FIXED → Suggested_Class
11699,6,frog,3,cat,0.743612647,REMOVED,FIXED → Suggested_Class
20673,0,airplane,2,bird,0.743695915,REMOVED,FIXED → Suggested_Class
35541,3,cat,6,frog,0.743703246,REMOVED,FIXED → Suggested_Class
41556,0,airplane,2,bird,0.743882358,REMOVED,FIXED → Suggested_Class
9581,7,horse,5,dog,0.743910849,REMOVED,FIXED → Suggested_Class
10750,2,bird,3,cat,0.743919313,REMOVED,FIXED → Suggested_Class
15069,1,automobile,9,truck,0.743949354,REMOVED,FIXED → Suggested_Class
22239,3,cat,5,dog,0.744023681,REMOVED,FIXED → Suggested_Class
41550,1,automobile,0,airplane,0.744221687,REMOVED,FIXED → Suggested_Class
47284,3,cat,5,dog,0.744274676,REMOVED,FIXED → Suggested_Class
31884,0,airplane,2,bird,0.744302332,REMOVED,FIXED → Suggested_Class
43886,5,dog,3,cat,0.744362772,REMOVED,FIXED → Suggested_Class
4825,8,ship,3,cat,0.744434834,REMOVED,FIXED → Suggested_Class
49828,8,ship,0,airplane,0.744434893,REMOVED,FIXED → Suggested_Class
9503,2,bird,0,airplane,0.744648874,REMOVED,FIXED → Suggested_Class
22011,3,cat,5,dog,0.74469161,REMOVED,FIXED → Suggested_Class
12011,1,automobile,2,bird,0.744870305,REMOVED,FIXED → Suggested_Class
22031,7,horse,5,dog,0.744959295,REMOVED,FIXED → Suggested_Class
26104,7,horse,2,bird,0.745009184,REMOVED,FIXED → Suggested_Class
10512,0,airplane,5,dog,0.745105922,REMOVED,FIXED → Suggested_Class
32625,5,dog,4,deer,0.745231807,REMOVED,FIXED → Suggested_Class
34281,3,cat,5,dog,0.745262682,REMOVED,FIXED → Suggested_Class
33462,2,bird,5,dog,0.74590224,REMOVED,FIXED → Suggested_Class
34566,0,airplane,2,bird,0.745907247,REMOVED,FIXED → Suggested_Class
1076,3,cat,5,dog,0.746002257,REMOVED,FIXED → Suggested_Class
14971,8,ship,0,airplane,0.746344507,REMOVED,FIXED → Suggested_Class
16887,6,frog,2,bird,0.746537983,REMOVED,FIXED → Suggested_Class
11018,0,airplane,7,horse,0.746652484,REMOVED,FIXED → Suggested_Class
41474,0,airplane,2,bird,0.746760845,REMOVED,FIXED → Suggested_Class
36011,2,bird,0,airplane,0.746795237,REMOVED,FIXED → Suggested_Class
20067,3,cat,6,frog,0.747597218,REMOVED,FIXED → Suggested_Class
40360,7,horse,5,dog,0.747603834,REMOVED,FIXED → Suggested_Class
18762,5,dog,3,cat,0.747899532,REMOVED,FIXED → Suggested_Class
14616,9,truck,1,automobile,0.747910559,REMOVED,FIXED → Suggested_Class
6048,5,dog,2,bird,0.748078763,REMOVED,FIXED → Suggested_Class
1271,3,cat,5,dog,0.748181224,REMOVED,FIXED → Suggested_Class
30506,5,dog,7,horse,0.748318553,REMOVED,FIXED → Suggested_Class
48501,0,airplane,2,bird,0.748894155,REMOVED,FIXED → Suggested_Class
9665,5,dog,7,horse,0.748977602,REMOVED,FIXED → Suggested_Class
32047,2,bird,5,dog,0.749031186,REMOVED,FIXED → Suggested_Class
9441,4,deer,2,bird,0.74903208,REMOVED,FIXED → Suggested_Class
30346,3,cat,5,dog,0.749060929,REMOVED,FIXED → Suggested_Class
11918,9,truck,3,cat,0.749132216,REMOVED,FIXED → Suggested_Class
7389,3,cat,0,airplane,0.749362946,REMOVED,FIXED → Suggested_Class
1322,1,automobile,9,truck,0.749531031,REMOVED,FIXED → Suggested_Class
28278,4,deer,0,airplane,0.749601185,REMOVED,FIXED → Suggested_Class
44846,4,deer,3,cat,0.749888301,REMOVED,FIXED → Suggested_Class
10218,6,frog,3,cat,0.749942601,REMOVED,FIXED → Suggested_Class
5231,9,truck,0,airplane,0.749996305,REMOVED,FIXED → Suggested_Class
13017,1,automobile,9,truck,0.750125468,REMOVED,FIXED → Suggested_Class
24902,2,bird,5,dog,0.750214636,REMOVED,FIXED → Suggested_Class
14965,5,dog,3,cat,0.750271142,REMOVED,FIXED → Suggested_Class
2534,8,ship,0,airplane,0.750472724,REMOVED,FIXED → Suggested_Class
30174,7,horse,3,cat,0.750523329,REMOVED,FIXED → Suggested_Class
36030,5,dog,3,cat,0.750534058,REMOVED,FIXED → Suggested_Class
35543,5,dog,3,cat,0.750534058,REMOVED,FIXED → Suggested_Class
34553,2,bird,5,dog,0.750552893,REMOVED,FIXED → Suggested_Class
33557,6,frog,3,cat,0.750800908,REMOVED,FIXED → Suggested_Class
26529,5,dog,3,cat,0.750858009,REMOVED,FIXED → Suggested_Class
14558,3,cat,4,deer,0.750967979,REMOVED,FIXED → Suggested_Class
38596,1,automobile,9,truck,0.751028419,REMOVED,FIXED → Suggested_Class
2157,1,automobile,9,truck,0.751178443,REMOVED,FIXED → Suggested_Class
35030,9,truck,1,automobile,0.751211286,REMOVED,FIXED → Suggested_Class
43496,1,automobile,3,cat,0.7513147,REMOVED,FIXED → Suggested_Class
45109,2,bird,7,horse,0.751777112,REMOVED,FIXED → Suggested_Class
31116,5,dog,7,horse,0.751811624,REMOVED,FIXED → Suggested_Class
5162,3,cat,5,dog,0.751952171,REMOVED,FIXED → Suggested_Class
8837,1,automobile,0,airplane,0.752189994,REMOVED,FIXED → Suggested_Class
9630,8,ship,0,airplane,0.752314389,REMOVED,FIXED → Suggested_Class
33720,5,dog,3,cat,0.752465546,REMOVED,FIXED → Suggested_Class
46472,3,cat,5,dog,0.75248915,REMOVED,FIXED → Suggested_Class
11433,0,airplane,2,bird,0.752561986,REMOVED,FIXED → Suggested_Class
11354,0,airplane,2,bird,0.752594352,REMOVED,FIXED → Suggested_Class
1363,3,cat,5,dog,0.752610624,REMOVED,FIXED → Suggested_Class
49419,2,bird,3,cat,0.752863407,REMOVED,FIXED → Suggested_Class
40669,8,ship,0,airplane,0.75293535,REMOVED,FIXED → Suggested_Class
36725,3,cat,5,dog,0.753058434,REMOVED,FIXED → Suggested_Class
19824,9,truck,1,automobile,0.753062248,REMOVED,FIXED → Suggested_Class
28864,3,cat,5,dog,0.753166676,REMOVED,FIXED → Suggested_Class
12465,0,airplane,2,bird,0.753186703,REMOVED,FIXED → Suggested_Class
45668,4,deer,2,bird,0.7532444,REMOVED,FIXED → Suggested_Class
36895,7,horse,3,cat,0.753314435,REMOVED,FIXED → Suggested_Class
4207,8,ship,0,airplane,0.753494799,REMOVED,FIXED → Suggested_Class
5107,3,cat,5,dog,0.75353384,REMOVED,FIXED → Suggested_Class
1690,6,frog,3,cat,0.753754795,REMOVED,FIXED → Suggested_Class
6619,3,cat,4,deer,0.753905475,REMOVED,FIXED → Suggested_Class
16142,9,truck,1,automobile,0.753947556,REMOVED,FIXED → Suggested_Class
30468,4,deer,2,bird,0.754020333,REMOVED,FIXED → Suggested_Class
9009,0,airplane,9,truck,0.754312217,REMOVED,FIXED → Suggested_Class
22223,3,cat,5,dog,0.754665554,REMOVED,FIXED → Suggested_Class
43549,4,deer,2,bird,0.754941642,REMOVED,FIXED → Suggested_Class
10145,1,automobile,0,airplane,0.755023301,REMOVED,FIXED → Suggested_Class
14339,1,automobile,0,airplane,0.755108297,REMOVED,FIXED → Suggested_Class
32829,2,bird,6,frog,0.755472779,REMOVED,FIXED → Suggested_Class
30561,4,deer,5,dog,0.755910218,REMOVED,FIXED → Suggested_Class
38511,4,deer,3,cat,0.755939007,REMOVED,FIXED → Suggested_Class
2704,2,bird,5,dog,0.756015062,REMOVED,FIXED → Suggested_Class
39799,7,horse,5,dog,0.75629741,REMOVED,FIXED → Suggested_Class
2983,0,airplane,2,bird,0.75653547,REMOVED,FIXED → Suggested_Class
19703,1,automobile,9,truck,0.756594718,REMOVED,FIXED → Suggested_Class
26871,5,dog,3,cat,0.756697178,REMOVED,FIXED → Suggested_Class
32635,9,truck,1,automobile,0.756727517,REMOVED,FIXED → Suggested_Class
18429,9,truck,3,cat,0.757226646,REMOVED,FIXED → Suggested_Class
35205,3,cat,4,deer,0.757245541,REMOVED,FIXED → Suggested_Class
22681,5,dog,4,deer,0.757260621,REMOVED,FIXED → Suggested_Class
30453,2,bird,0,airplane,0.757264495,REMOVED,FIXED → Suggested_Class
7586,2,bird,6,frog,0.757494271,REMOVED,FIXED → Suggested_Class
18572,0,airplane,3,cat,0.757659733,REMOVED,FIXED → Suggested_Class
27392,5,dog,3,cat,0.757947266,REMOVED,FIXED → Suggested_Class
44491,2,bird,0,airplane,0.757980764,REMOVED,FIXED → Suggested_Class
38989,0,airplane,2,bird,0.758133113,REMOVED,FIXED → Suggested_Class
37961,1,automobile,9,truck,0.758371472,REMOVED,FIXED → Suggested_Class
49700,0,airplane,2,bird,0.758470774,REMOVED,FIXED → Suggested_Class
26321,0,airplane,2,bird,0.758475304,REMOVED,FIXED → Suggested_Class
10915,9,truck,1,automobile,0.758691251,REMOVED,FIXED → Suggested_Class
38082,9,truck,1,automobile,0.758865476,REMOVED,FIXED → Suggested_Class
39393,8,ship,3,cat,0.758913875,REMOVED,FIXED → Suggested_Class
24284,1,automobile,9,truck,0.758974493,REMOVED,FIXED → Suggested_Class
4072,3,cat,2,bird,0.758977115,REMOVED,FIXED → Suggested_Class
46568,3,cat,5,dog,0.759037554,REMOVED,FIXED → Suggested_Class
14344,3,cat,5,dog,0.759050846,REMOVED,FIXED → Suggested_Class
30371,2,bird,3,cat,0.759059072,REMOVED,FIXED → Suggested_Class
27191,2,bird,0,airplane,0.759121895,REMOVED,FIXED → Suggested_Class
1348,4,deer,3,cat,0.759150445,REMOVED,FIXED → Suggested_Class
2168,3,cat,0,airplane,0.759197652,REMOVED,FIXED → Suggested_Class
10660,2,bird,5,dog,0.759209931,REMOVED,FIXED → Suggested_Class
18779,9,truck,1,automobile,0.759356201,REMOVED,FIXED → Suggested_Class
29303,0,airplane,2,bird,0.759365737,REMOVED,FIXED → Suggested_Class
33121,2,bird,4,deer,0.759567559,REMOVED,FIXED → Suggested_Class
39200,6,frog,2,bird,0.759692669,REMOVED,FIXED → Suggested_Class
7055,7,horse,4,deer,0.759768903,REMOVED,FIXED → Suggested_Class
18360,0,airplane,7,horse,0.759893298,REMOVED,FIXED → Suggested_Class
3455,2,bird,0,airplane,0.759937108,REMOVED,FIXED → Suggested_Class
25934,3,cat,2,bird,0.760173559,REMOVED,FIXED → Suggested_Class
44551,5,dog,3,cat,0.760187745,REMOVED,FIXED → Suggested_Class
34042,3,cat,0,airplane,0.760214984,REMOVED,FIXED → Suggested_Class
48839,9,truck,1,automobile,0.760562718,REMOVED,FIXED → Suggested_Class
38942,3,cat,5,dog,0.760800481,REMOVED,FIXED → Suggested_Class
20064,8,ship,5,dog,0.761446714,REMOVED,FIXED → Suggested_Class
32456,2,bird,0,airplane,0.761591434,REMOVED,FIXED → Suggested_Class
45038,3,cat,5,dog,0.761689663,REMOVED,FIXED → Suggested_Class
46883,4,deer,3,cat,0.761758924,REMOVED,FIXED → Suggested_Class
19523,9,truck,1,automobile,0.761866689,REMOVED,FIXED → Suggested_Class
15419,0,airplane,2,bird,0.761922836,REMOVED,FIXED → Suggested_Class
10451,4,deer,5,dog,0.762197673,REMOVED,FIXED → Suggested_Class
5174,0,airplane,3,cat,0.762251258,REMOVED,FIXED → Suggested_Class
19518,3,cat,4,deer,0.762532294,REMOVED,FIXED → Suggested_Class
19538,9,truck,1,automobile,0.76255089,REMOVED,FIXED → Suggested_Class
18661,2,bird,4,deer,0.762667358,REMOVED,FIXED → Suggested_Class
34796,9,truck,3,cat,0.762722552,REMOVED,FIXED → Suggested_Class
5715,2,bird,0,airplane,0.762827635,REMOVED,FIXED → Suggested_Class
35152,5,dog,2,bird,0.762982905,REMOVED,FIXED → Suggested_Class
7853,2,bird,6,frog,0.763117969,REMOVED,FIXED → Suggested_Class
14814,2,bird,0,airplane,0.763169289,REMOVED,FIXED → Suggested_Class
30926,8,ship,1,automobile,0.763207138,REMOVED,FIXED → Suggested_Class
30451,0,airplane,3,cat,0.763426423,REMOVED,FIXED → Suggested_Class
38419,0,airplane,2,bird,0.763426423,REMOVED,FIXED → Suggested_Class
7616,2,bird,0,airplane,0.763429463,REMOVED,FIXED → Suggested_Class
48365,2,bird,0,airplane,0.763463318,REMOVED,FIXED → Suggested_Class
36822,3,cat,5,dog,0.763517797,REMOVED,FIXED → Suggested_Class
19537,5,dog,2,bird,0.763710201,REMOVED,FIXED → Suggested_Class
23935,3,cat,5,dog,0.764036953,REMOVED,FIXED → Suggested_Class
5853,5,dog,3,cat,0.764059722,REMOVED,FIXED → Suggested_Class
35129,1,automobile,2,bird,0.764068425,REMOVED,FIXED → Suggested_Class
20210,3,cat,5,dog,0.764140904,REMOVED,FIXED → Suggested_Class
30315,2,bird,0,airplane,0.764262438,REMOVED,FIXED → Suggested_Class
13075,2,bird,0,airplane,0.764649808,REMOVED,FIXED → Suggested_Class
18560,4,deer,5,dog,0.76467371,REMOVED,FIXED → Suggested_Class
19927,6,frog,3,cat,0.764780641,REMOVED,FIXED → Suggested_Class
7369,3,cat,9,truck,0.764832079,REMOVED,FIXED → Suggested_Class
13986,3,cat,5,dog,0.764848411,REMOVED,FIXED → Suggested_Class
25182,7,horse,0,airplane,0.764980435,REMOVED,FIXED → Suggested_Class
12466,7,horse,3,cat,0.765186071,REMOVED,FIXED → Suggested_Class
39126,4,deer,0,airplane,0.765223205,REMOVED,FIXED → Suggested_Class
31823,0,airplane,4,deer,0.765261531,REMOVED,FIXED → Suggested_Class
4389,6,frog,3,cat,0.765361309,REMOVED,FIXED → Suggested_Class
48953,8,ship,2,bird,0.765612781,REMOVED,FIXED → Suggested_Class
23853,4,deer,2,bird,0.765711606,REMOVED,FIXED → Suggested_Class
30964,3,cat,2,bird,0.76575619,REMOVED,FIXED → Suggested_Class
14688,2,bird,4,deer,0.76579392,REMOVED,FIXED → Suggested_Class
44104,5,dog,2,bird,0.765805542,REMOVED,FIXED → Suggested_Class
3746,5,dog,4,deer,0.766106009,REMOVED,FIXED → Suggested_Class
7146,2,bird,5,dog,0.766132116,REMOVED,FIXED → Suggested_Class
21288,0,airplane,2,bird,0.766362011,REMOVED,FIXED → Suggested_Class
43971,3,cat,0,airplane,0.766446173,REMOVED,FIXED → Suggested_Class
45448,5,dog,4,deer,0.766566932,REMOVED,FIXED → Suggested_Class
39827,9,truck,0,airplane,0.766756058,REMOVED,FIXED → Suggested_Class
47463,5,dog,4,deer,0.767013907,REMOVED,FIXED → Suggested_Class
44619,0,airplane,9,truck,0.767154276,REMOVED,FIXED → Suggested_Class
14929,5,dog,3,cat,0.767362058,REMOVED,FIXED → Suggested_Class
43140,5,dog,0,airplane,0.767518401,REMOVED,FIXED → Suggested_Class
25775,5,dog,3,cat,0.767542362,REMOVED,FIXED → Suggested_Class
16728,9,truck,1,automobile,0.767683744,REMOVED,FIXED → Suggested_Class
31572,2,bird,0,airplane,0.767699182,REMOVED,FIXED → Suggested_Class
18323,7,horse,3,cat,0.767808914,REMOVED,FIXED → Suggested_Class
40661,2,bird,4,deer,0.767969549,REMOVED,FIXED → Suggested_Class
29025,1,automobile,9,truck,0.768077254,REMOVED,FIXED → Suggested_Class
37444,1,automobile,9,truck,0.768134296,REMOVED,FIXED → Suggested_Class
1745,2,bird,7,horse,0.768207192,REMOVED,FIXED → Suggested_Class
4369,7,horse,6,frog,0.768273711,REMOVED,FIXED → Suggested_Class
44090,0,airplane,2,bird,0.768296599,REMOVED,FIXED → Suggested_Class
1669,9,truck,0,airplane,0.76843375,REMOVED,FIXED → Suggested_Class
8105,3,cat,5,dog,0.768689513,REMOVED,FIXED → Suggested_Class
